esco_oc_key|preflabel_en|ox_max_prob|ox_avg_prob|ox_label|isco_oc_key_l4|isco_preflabel_l4|isco_oc_key_l3|isco_preflabel_l3|isco_oc_key_l2|isco_preflabel_l2|isco_oc_key_l1|isco_preflabel_l1|oc_key_jv|all_jv|at_jv|be_jv|bg_jv|ch_jv|cy_jv|cz_jv|de_jv|dk_jv|ee_jv|el_jv|es_jv|fi_jv|fr_jv|hr_jv|hu_jv|ie_jv|is_jv|it_jv|li_jv|lt_jv|lu_jv|lv_jv|mt_jv|nl_jv|no_jv|pl_jv|pt_jv|ro_jv|se_jv|si_jv|sk_jv|uk_jv|oc_key_cvdes|all_cvdes|at_cvdes|be_cvdes|bg_cvdes|ch_cvdes|cy_cvdes|cz_cvdes|de_cvdes|dk_cvdes|ee_cvdes|el_cvdes|es_cvdes|fi_cvdes|fr_cvdes|hr_cvdes|hu_cvdes|ie_cvdes|is_cvdes|it_cvdes|li_cvdes|lt_cvdes|lu_cvdes|lv_cvdes|mt_cvdes|nl_cvdes|no_cvdes|pl_cvdes|pt_cvdes|ro_cvdes|se_cvdes|si_cvdes|sk_cvdes|uk_cvdes|oc_key_cvlast|all_cvlast|at_cvlast|be_cvlast|bg_cvlast|ch_cvlast|cy_cvlast|cz_cvlast|de_cvlast|dk_cvlast|ee_cvlast|el_cvlast|es_cvlast|fi_cvlast|fr_cvlast|hr_cvlast|hu_cvlast|ie_cvlast|is_cvlast|it_cvlast|li_cvlast|lt_cvlast|lu_cvlast|lv_cvlast|mt_cvlast|nl_cvlast|no_cvlast|pl_cvlast|pt_cvlast|ro_cvlast|se_cvlast|si_cvlast|sk_cvlast|uk_cvlast
b7744a45-a4ce-4037-b679-3d2377e17f31|supermarket manager|0.16|0.16||C1420|Retail and wholesale trade managers|C142|Retail and wholesale trade managers|C14|Hospitality, retail and other services managers|C1|Managers|b7744a45-a4ce-4037-b679-3d2377e17f31|247630|201|62833|37|152|8|628|60641|122|141||53|35|97844||251|448|3|892|3|42|137|35|6|3104|2117|1874|45|894|3692|12|1|11379|b7744a45-a4ce-4037-b679-3d2377e17f31|645|5|14|28|2|2|12|34|3|7|41|58|11|28|55|13|8|1|132||8|2|1|4|14|11|23|36|37|18|9|3|25|b7744a45-a4ce-4037-b679-3d2377e17f31|440|5|7|28|4|3|13|19|2|3|31|39|5|25|22|10|6|1|55||12|1|3|2|9|5|27|28|36|11|5|4|19
b789dae6-6c77-4f46-9253-098c424c92f2|import export specialist in  fish, crustaceans and molluscs|0.99|0.99||C3331|Clearing and forwarding agents|C333|Business services agents|C33|Business and administration associate professionals|C3|Technicians and associate professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b79cfd33-6e46-4b71-b180-c9a84422f047|seismologist|0.63|0.36||C2114|Geologists and geophysicists|C211|Physical and earth science professionals|C21|Science and engineering professionals|C2|Professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b7aa4b4e-dbb6-4f58-b36c-35b9a7267972|computer hardware repair technician|0.93|0.58||C7422|Information and communications technology installers and servicers|C742|Electronics and telecommunications installers and repairers|C74|Electrical and electronic trades workers|C7|Craft and related trades workers|b7aa4b4e-dbb6-4f58-b36c-35b9a7267972|77475|963|49|31|342|1|282|24421|15|25|2|1|413|2||148|||11|2|3|11|3|5|4759|336|2064|207|997|4456|76||37850|b7aa4b4e-dbb6-4f58-b36c-35b9a7267972|918|11|14|38|5|8|10|44|1|3|58|109|9|21|136|26|7|2|186||6|2|5|2|5|6|44|29|78|13|13|6|21|b7aa4b4e-dbb6-4f58-b36c-35b9a7267972|361|3|2|21|2|3|3|18|2|2|18|61|7|8|46|10|2|1|52||3|2|1||6|3|21|22|32||2|1|7
b7b17a85-ccd0-4d2f-92f2-7e99839731b0|biomedical scientist advanced|0.3|0.08|0|C2131|Biologists, botanists, zoologists and related professionals|C213|Life science professionals|C21|Science and engineering professionals|C2|Professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b7b75eb6-34bc-462d-b412-eed393cc1397|customer contact centre information clerk|0.96|0.76||C4222|Contact centre information clerks|C422|Client information workers|C42|Customer services clerks|C4|Clerical support workers|b7b75eb6-34bc-462d-b412-eed393cc1397|395462|2167|433|105|92||1516|110958|107|34|46|416|2583|42||252|119||2||5|6|377|484|3997|276|2208|660|2|22686|13|8|245868|b7b75eb6-34bc-462d-b412-eed393cc1397|77|4|5||3|||11|||1|5|1|5|5|6|2||9|||1||1|3|2|4|4|3||||2|b7b75eb6-34bc-462d-b412-eed393cc1397|91|2|3|4|3||1|10||1|2|7||5|8|8|1||13||1||||1||4|8|5|1|1||2
b7f47c25-bdf3-42fa-a68e-ad32754b2dba|investment analyst|0.98|0.46|1|C2413|Financial analysts|C241|Finance professionals|C24|Business and administration professionals|C2|Professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81|foreign exchange cashier|0.99|0.97|1|C4312|Statistical, finance and insurance clerks|C431|Numerical clerks|C43|Numerical and material recording clerks|C4|Clerical support workers|b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81|8219|704|217|11|10||283|1395|3||||144|2104||43|1|||||13|1|4|313|2|344|47|60|1904|58||558||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b8139469-92cc-4f57-9e69-a0d9f7fc3817|firefighter instructor|0.26|0.13||C2320|Vocational education teachers|C232|Vocational education teachers|C23|Teaching professionals|C2|Professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b864c9a3-ef6e-46a0-a40c-66188f74dfa7|colonel||||C0110|Commissioned armed forces officers|C011|Commissioned armed forces officers|C01|Commissioned armed forces officers|C0|Armed forces occupations|b864c9a3-ef6e-46a0-a40c-66188f74dfa7|259||21|||||26|||||10|||||||||||||17|3|21||161||||b864c9a3-ef6e-46a0-a40c-66188f74dfa7|34||1|1||||1||1|6|2|||4|2|||8||||||1||2||4||||1|b864c9a3-ef6e-46a0-a40c-66188f74dfa7|200|2|3|11|1||1|12|1|2|26|11|1|9|15|4|||40||4||1||2|2|3|21|15|4|2||7
b865693a-eb11-44cc-bf6c-38e5b4d7e169|arboriculturist|0.57|0.57||C6112|Tree and shrub crop growers|C611|Market gardeners and crop growers|C61|Market-oriented skilled agricultural workers|C6|Skilled agricultural, forestry and fishery workers|b865693a-eb11-44cc-bf6c-38e5b4d7e169|31644|160|7338|75|572||63|11201|1||42|1|6|10692|1|1||3|20|1|2|8|3|7|378|1|50|115|171|13|26|1|692|b865693a-eb11-44cc-bf6c-38e5b4d7e169|102||1|2||1|2|3|||1|18||2|8|1||1|29||2||||1||7|3|12|1|2|3|2|b865693a-eb11-44cc-bf6c-38e5b4d7e169|29||1|3||||1||||5||4|1||||6||||1||||3|1|3||||
b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f|columnist|0.11|0.08||C2642|Journalists|C264|Authors, journalists and linguists|C26|Legal, social and cultural professionals|C2|Professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b87a7a27-ee74-4e5e-b274-84a3cab27bf4|import export manager|0.59|0.59|0|C1324|Supply, distribution and related managers|C132|Manufacturing, mining, construction, and distribution managers|C13|Production and specialised services managers|C1|Managers||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b89ba3a8-f03a-46b8-ac54-c87d7204aad0|spokesperson|0.18|0.18||C2432|Public relations professionals|C243|Sales, marketing and public relations professionals|C24|Business and administration professionals|C2|Professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b89f5984-3fb7-4339-80d5-00d1b0750b53|casino pit boss|0.96|0.62|1|C4212|Bookmakers, croupiers and related gaming workers|C421|Tellers, money collectors and related clerks|C42|Customer services clerks|C4|Clerical support workers||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b8b98b65-7db2-43f8-8ac4-2f1903984e7b|civil enforcement officer|0.84|0.46||C5419|Protective services workers not elsewhere classified|C541|Protective services workers|C54|Protective services workers|C5|Service and sales workers|b8b98b65-7db2-43f8-8ac4-2f1903984e7b|9410|419|82|23|6|1|642|3798|||2||686|73||36|13|||||4|57|8|1026|246|659|74|116|944|86|16|393|b8b98b65-7db2-43f8-8ac4-2f1903984e7b|479|1|4|32|1|1|4|15|3|2|9|97|3|12|5|8|1|1|192||||2|1|2|3|16|11|35|4|9||5|b8b98b65-7db2-43f8-8ac4-2f1903984e7b|382||2|11|2||3|5||1|7|113|3|12|9|2|1||153||2|1||2||2|11|14|21|2||1|2
b8db7ef4-4057-4e88-8e2a-105b4b59fb67|automotive brake technician|0.93|0.65||C7231|Motor vehicle mechanics and repairers|C723|Machinery mechanics and repairers|C72|Metal, machinery and related trades workers|C7|Craft and related trades workers|b8db7ef4-4057-4e88-8e2a-105b4b59fb67|296751|8761|29491|153|1384|6|5783|104012|57|||35|4686|76600||1319|113|4|9|5|259|169|346|120|17087|1927|14052|2213|3151|6611|1113|328|16957|b8db7ef4-4057-4e88-8e2a-105b4b59fb67|619|1|7|19|3|5|7|27|1|2|25|140|7|10|51|18|3|3|84||12|1|8|1|3|3|49|26|78|5|10|1|9|b8db7ef4-4057-4e88-8e2a-105b4b59fb67|425|2|2|15||2|8|19||1|9|99|4|8|28|14|2|3|60||5|1|4|1|2||50|15|50|5|7|3|6
b91034a0-1d3e-40e4-aced-07052ee0f9e9|animal feed operator|0.93|0.82||C8160|Food and related products machine operators|C816|Food and related products machine operators|C81|Stationary plant and machine operators|C8|Plant and machine operators and assemblers|b91034a0-1d3e-40e4-aced-07052ee0f9e9|71416|996|135|107|50|2|1153|6116|2|1|||1574|16028||313|21|||||10|105|15|5619|328|2795|259|911|679|33||34164|b91034a0-1d3e-40e4-aced-07052ee0f9e9|741|2|4|23|2||16|27|1|2|23|108|7|9|37|17|2|2|234||8||2|1|7|6|35|27|95|3|16|8|17|b91034a0-1d3e-40e4-aced-07052ee0f9e9|344|2|1|9|||3|10||1|9|50|4|9|14|9|3|2|127||3||2||6|2|21|17|22|3|2|2|11
b915ab4a-f7b1-44bc-a5a4-585e91d31dfd|property acquisitions manager|0.97|0.68||C3334|Real estate agents and property managers|C333|Business services agents|C33|Business and administration associate professionals|C3|Technicians and associate professionals|b915ab4a-f7b1-44bc-a5a4-585e91d31dfd|107066|631|4133|56|122||1763|33437|30|123|24|10|2018|58167||190|9||86||19|76|21|9|1313|488|1174|153|184|1691|116|4|1019|b915ab4a-f7b1-44bc-a5a4-585e91d31dfd|416|6|10|22|1|3|7|35|3|5|7|43|3|34|9|12|3|1|90||6|1|2|3|11|5|14|20|24|4|8|2|22|b915ab4a-f7b1-44bc-a5a4-585e91d31dfd|345|3|5|24|2|1|5|18|4|5|13|41|5|20|3|5|1||84||4|2|1|3|6|2|14|24|28|5|4|1|12
b9296f1a-a68b-4ac7-9904-f2cf1374fbaf|material stress analyst|0.81|0.48||C3115|Mechanical engineering technicians|C311|Physical and engineering science technicians|C31|Science and engineering associate professionals|C3|Technicians and associate professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b94e2f4c-6604-46a9-bc72-160fc9d2cf36|wholesale merchant in metals and metal ores|0.99|0.36||C3324|Trade brokers|C332|Sales and purchasing agents and brokers|C33|Business and administration associate professionals|C3|Technicians and associate professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b95bdbed-1e7e-482a-aa73-7bdbb3e36358|investment fund manager|0.58|0.41||C2412|Financial and investment advisers|C241|Finance professionals|C24|Business and administration professionals|C2|Professionals|b95bdbed-1e7e-482a-aa73-7bdbb3e36358|35424|476|2654|4|259||1940|5594|2|||1|219|2665||197|35||1|2||22|27|4|1992|445|1618|38|770|827|115||15517|b95bdbed-1e7e-482a-aa73-7bdbb3e36358|1128|10|40|34|11|5|11|41|7|3|53|189|18|47|47|29|12|3|304||9|7|6||22|5|21|63|39|18|12|5|57|b95bdbed-1e7e-482a-aa73-7bdbb3e36358|480|3|13|12|3|1|9|16|2||17|79|9|40|17|15|3|2|109||3|2|3||19||18|20|25|7|9|3|21
b9711647-463f-4991-a858-d5de66ff2f83|property developer|0.071|0.07||C1323|Construction managers|C132|Manufacturing, mining, construction, and distribution managers|C13|Production and specialised services managers|C1|Managers||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b972feaa-e2a6-4b22-9de4-18040f3f04eb|rental service representative in agricultural machinery and equipment|0.97|0.97||C5249|Sales workers not elsewhere classified|C524|Other sales workers|C52|Sales workers|C5|Service and sales workers||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443|road transport maintenance scheduler|0.96|0.96||C4323|Transport clerks|C432|Material-recording and transport clerks|C43|Numerical and material recording clerks|C4|Clerical support workers|b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443|81754|1408|10747|24|148||2079|42736|5|1||7|230|10441|2|106|1||1|||60|47|56|2166|187|825|136|957|1548|256||7580|b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443|1145|17|21|32|11|2|24|72|3|10|38|141|11|65|59|43|3|1|268||12|2|7|6|15|11|79|31|85|17|24|13|22|b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443|465|9|8|17|6|3|11|32|1|8|11|61|4|26|26|21||1|70||8||3|1|6|7|37|18|46|7|6|3|8
b997a091-23b3-4f87-a6bc-bdbea2f609ae|wine fermenter|0.93|0.82||C8160|Food and related products machine operators|C816|Food and related products machine operators|C81|Stationary plant and machine operators|C8|Plant and machine operators and assemblers|b997a091-23b3-4f87-a6bc-bdbea2f609ae|71416|996|135|107|50|2|1153|6116|2|1|||1574|16028||313|21|||||10|105|15|5619|328|2795|259|911|679|33||34164|b997a091-23b3-4f87-a6bc-bdbea2f609ae|741|2|4|23|2||16|27|1|2|23|108|7|9|37|17|2|2|234||8||2|1|7|6|35|27|95|3|16|8|17|b997a091-23b3-4f87-a6bc-bdbea2f609ae|344|2|1|9|||3|10||1|9|50|4|9|14|9|3|2|127||3||2||6|2|21|17|22|3|2|2|11
b9b47087-6045-405d-b769-6a0c94e2eb84|mediation and education manager|0.76|0.38||C2621|Archivists and curators|C262|Librarians, archivists and curators|C26|Legal, social and cultural professionals|C2|Professionals|b9b47087-6045-405d-b769-6a0c94e2eb84|3726|31|543|27|5||60|643|64|9|1|43|305|63||5|3|1|14||14||54|1|29|366|259|30|162|764|72|154|4|b9b47087-6045-405d-b769-6a0c94e2eb84|870|10|30|1|2|2|4|22|7|2|26|158|8|28|33|13|3||366||4|2||4|11|5|18|53|12|10|7|3|26|b9b47087-6045-405d-b769-6a0c94e2eb84|223|2|4||1||1|8|2||7|46|6|14|14|6|2||66||1|2||1|2|1|7|14|1|4|5||6
b9c80d74-97b6-4a4b-849e-a3908ba57ae1|veneer grader|0.98|0.98||C7543|Product graders and testers (excluding foods and beverages)|C754|Other craft and related workers|C75|Food processing, wood working, garment and other craft and related trades workers|C7|Craft and related trades workers|b9c80d74-97b6-4a4b-849e-a3908ba57ae1|18612|17|20|101|119||1146|12738|1||||5|1||||||3||1|37|50|2895|1|70|107|1216||84|||b9c80d74-97b6-4a4b-849e-a3908ba57ae1|117|1|1||1||2|11||2|2|6||5|7|4|||31|||||||1|4|5|27|4|2||1|b9c80d74-97b6-4a4b-849e-a3908ba57ae1|24||1|||||3||1||3|||1||||7||||||||2|1|4||||1
b9d03330-c71c-4827-8797-3e96249d54db|woodcarver|0.035|0.04||C7317|Handicraft workers in wood, basketry and related materials|C731|Handicraft workers|C73|Handicraft and printing workers|C7|Craft and related trades workers|b9d03330-c71c-4827-8797-3e96249d54db|632|2|150|3|1||48|83||9|||3|75||2|11||||||5|2|22|1|85||86|23|2|17|2|b9d03330-c71c-4827-8797-3e96249d54db|58|||2|||1|3|||3|7|2|1|5|1|1||18||||||1|1|2|1|8||||1|b9d03330-c71c-4827-8797-3e96249d54db|14|||||||||||1|||||||11||||||||1||1||||
b9dd2ee7-5fea-46f8-b226-ddae9501f728|sexual violence counsellor|0.25|0.04|0|C2635|Social work and counselling professionals|C263|Social and religious professionals|C26|Legal, social and cultural professionals|C2|Professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b9de6d8b-1cf6-4722-bf8c-d73aad03bf87|fish cook|0.96|0.73||C5120|Cooks|C512|Cooks|C51|Personal service workers|C5|Service and sales workers||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
b9e51ff4-d7fb-4653-bc72-65086ffc6e65|viticulture adviser|0.97|0.97||C3142|Agricultural technicians|C314|Life science technicians and related associate professionals|C31|Science and engineering associate professionals|C3|Technicians and associate professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
ba1e5427-46e0-4b6c-b196-5312d136dd3b|import export specialist in mining, construction, civil engineering machinery|0.99|0.99||C3331|Clearing and forwarding agents|C333|Business services agents|C33|Business and administration associate professionals|C3|Technicians and associate professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
ba3bacd4-73e9-4861-a9c0-f89f1f28055a|construction general contractor|0.071|0.07||C1323|Construction managers|C132|Manufacturing, mining, construction, and distribution managers|C13|Production and specialised services managers|C1|Managers||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
baae6dd1-4a59-480d-83b1-a0708a5a1736|maritime water transport general manager|0.59|0.59|0|C1324|Supply, distribution and related managers|C132|Manufacturing, mining, construction, and distribution managers|C13|Production and specialised services managers|C1|Managers||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
bab5fa79-7f96-4e21-87b6-1eba560b8d9a|3D modeller|0.082|0.05||C2166|Graphic and multimedia designers|C216|Architects, planners, surveyors and designers|C21|Science and engineering professionals|C2|Professionals|bab5fa79-7f96-4e21-87b6-1eba560b8d9a|36393|1333|3621|14|82||267|7755|48|1||18|285|5369||115|4||9|3||82|46|63|941|225|1958|332|370|1677|91||11684|bab5fa79-7f96-4e21-87b6-1eba560b8d9a|2140|15|53|36|4|12|17|54|12|10|68|432|49|100|129|46|13|2|619||14|5|6|7|30|10|77|128|67|39|30|8|48|bab5fa79-7f96-4e21-87b6-1eba560b8d9a|1221|9|22|18|6|9|6|34|4|6|36|265|17|55|51|32|6|1|334||6|3|5|3|16|5|49|92|55|20|13|3|40
bac62d45-bb74-45fa-9b38-a3ebf2095212|case administrator|0.99|0.66|1|C3411|Legal and related associate professionals|C341|Legal, social and religious associate professionals|C34|Legal, social, cultural and related associate professionals|C3|Technicians and associate professionals|bac62d45-bb74-45fa-9b38-a3ebf2095212|36182|313|440|8|42|1|979|21011|11|17|70|5|883|1||1|||||2|1|21|49|550|22|185|12|289|350|30||10889|bac62d45-bb74-45fa-9b38-a3ebf2095212|84|2|2|2|||1|2||1|1|15||3||4|||15||1|1|2||1||3|9|9|2|3||5|bac62d45-bb74-45fa-9b38-a3ebf2095212|28|1|2||1|||2|||1|6||2||3|||4||||||1|1|1|2|1||||
bac64fa2-dcd6-47bb-8e5c-04e04a86a199|geographer|0.25|0.11||C2632|Sociologists, anthropologists and related professionals|C263|Social and religious professionals|C26|Legal, social and cultural professionals|C2|Professionals|bac64fa2-dcd6-47bb-8e5c-04e04a86a199|61454|98|63|1|4|9|16|4303|2||92|1|178|152||10|11|1|8|||10|1||9|186|52|20|57|84|16||56070|bac64fa2-dcd6-47bb-8e5c-04e04a86a199|640|4|23|1||2|7|39|6|1|35|164|6|28|21|14|5|4|126||5||2|1|10|1|17|55|18|10|15|1|19|bac64fa2-dcd6-47bb-8e5c-04e04a86a199|247|3|6|2|3|1|1|15|3||14|57|2|13|9|11|||41|||1|||6||2|27|14|5|5||6
bafbc672-0ad9-41af-9de8-db0c91a24f9b|billing clerk|0.98|0.97||C4311|Accounting and bookkeeping clerks|C431|Numerical clerks|C43|Numerical and material recording clerks|C4|Clerical support workers|bafbc672-0ad9-41af-9de8-db0c91a24f9b|83219|3569|479|117|36|1|4221|49861|30|||63|1459|7|11|588|60|||2|1|19|295|708|4149|1190|3410|334|838|11657|109|1|4|bafbc672-0ad9-41af-9de8-db0c91a24f9b|935|9|20|15|4|6|3|43|1|1|48|188|19|35|49|22|8||278||7|1|2|4|6|2|22|39|51|16|9|3|24|bafbc672-0ad9-41af-9de8-db0c91a24f9b|486|12|14|5|1|6|6|28||1|23|62|6|15|26|12|5||154||1|1||3|8|2|15|30|35|4|2|1|8
bb131b09-5fdf-4f4f-a76c-402c69cd090a|pulp technician|0.81|0.74||C8171|Pulp and papermaking plant operators|C817|Wood processing and papermaking plant operators|C81|Stationary plant and machine operators|C8|Plant and machine operators and assemblers|bb131b09-5fdf-4f4f-a76c-402c69cd090a|3133|41|76|14|2||165|194|||||45|1052||5|||||||49||591|38|338|5|53|236|3|223|3|bb131b09-5fdf-4f4f-a76c-402c69cd090a|116||1|1|||1|3||2|3|7|2|1|5||||54||1|||||1|2|7|13||8|1|3|bb131b09-5fdf-4f4f-a76c-402c69cd090a|27|||1||||||||1||3|4|2|1||9|||||||||4|1||1||
bb2933e9-f6ec-4ab0-b2ea-3cc34cf56d18|electroplating machine operator|0.92|0.88||C8122|Metal finishing, plating and coating machine operators|C812|Metal processing and finishing plant operators|C81|Stationary plant and machine operators|C8|Plant and machine operators and assemblers|bb2933e9-f6ec-4ab0-b2ea-3cc34cf56d18|22894|219|1770|7|102|1|526|8488|||||152|9877||373||||||22|41|11|158|4|256|150|173|184|51||329|bb2933e9-f6ec-4ab0-b2ea-3cc34cf56d18|19||||||2|2||||2|3||2|1|||1||||||||2||2||2|||bb2933e9-f6ec-4ab0-b2ea-3cc34cf56d18|13|1|||1|1||||||3|1||2|1|||||||||||1|1|||1||
bb4ca5c1-879d-44e8-840d-24f320206bff|grants administrator|0.98|0.98||C3313|Accounting associate professionals|C331|Financial and mathematical associate professionals|C33|Business and administration associate professionals|C3|Technicians and associate professionals|bb4ca5c1-879d-44e8-840d-24f320206bff|402549|9728|44791|97|551|11|3462|154780|12|249|1012|50|3609|134631|11|1243|33|12|837|7|12|626|144|4|18148|1747|9459|569|3805|11038|406|12|1453|bb4ca5c1-879d-44e8-840d-24f320206bff|922|11|26|45|5|8|19|33|3|6|90|128|10|67|43|23|5||156||13|3|4|5|16|6|49|40|46|19|7|5|31|bb4ca5c1-879d-44e8-840d-24f320206bff|631|4|19|31|3|8|9|22||3|71|79|8|53|33|23|5||85||4|2|1|1|18|2|26|38|42|4|7|3|27
bb609566-3ab6-44dd-8f48-cf0b15b96827|automation engineer|0.029|0.03||C2141|Industrial and production engineers|C214|Engineering professionals (excluding electrotechnology)|C21|Science and engineering professionals|C2|Professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
bb6198c4-1d3e-40b9-9cc4-ad2dd9d7c74b|industrial mobile devices software developer|0.48|0.48||C2514|Applications programmers|C251|Software and applications developers and analysts|C25|Information and communications technology professionals|C2|Professionals|bb6198c4-1d3e-40b9-9cc4-ad2dd9d7c74b|33232|753|1768|7|121||1885|6868|1||2|8|1484|22||69|2||7|||126|24|1|17377|24|1839|62|47|418|288|29||bb6198c4-1d3e-40b9-9cc4-ad2dd9d7c74b|1043|5|24|29|4|6|14|62|8|10|48|171|27|43|65|25|6|4|240||16|3|6|1|13|10|37|48|47|27|23|2|19|bb6198c4-1d3e-40b9-9cc4-ad2dd9d7c74b|518|5|16|8|3|1|7|29|6|6|18|125|10|11|29|14|1|3|124||9||8||5|1|13|25|17|9|7|2|6
bb95ef58-9139-4967-bfc1-da8386a4e672|ICT buyer|0.87|0.64||C3323|Buyers|C332|Sales and purchasing agents and brokers|C33|Business and administration associate professionals|C3|Technicians and associate professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
